age,marital,housing,duration,y
31,single,yes,242,no
31,married,unknown,582,no
56,married,no,124,no
52,married,yes,149,no
34,married,yes,29,no
26,married,yes,175,no
55,married,no,144,no
53,married,no,181,no
27,married,yes,308,no
59,married,unknown,177,no
24,single,no,119,no
34,single,no,267,no
30,single,no,221,yes
57,married,yes,425,no
34,single,yes,325,no
56,married,no,70,no
51,divorced,yes,528,yes
34,single,no,468,no
33,single,yes,184,no
57,single,no,105,no
37,married,yes,97,no
54,married,yes,121,no
36,single,no,122,no
35,married,no,240,no
43,married,yes,226,no
42,married,yes,218,no
35,single,yes,139,no
44,married,yes,344,no
36,married,no,777,yes
35,married,yes,832,no
28,single,yes,419,no
59,married,yes,263,no
31,single,no,413,no
54,married,yes,47,no
33,single,no,405,no
50,married,no,40,no
35,married,no,421,no
39,divorced,yes,529,no
43,married,yes,26,no
25,single,yes,134,no
60,divorced,yes,301,no
45,divorced,yes,183,no
39,divorced,no,290,no
48,married,no,218,no
34,married,no,391,no
51,married,no,141,no
31,married,yes,181,no
59,married,no,340,yes
31,single,no,70,no
54,single,unknown,686,no
41,married,no,124,no
25,single,yes,509,yes
30,single,yes,443,no
47,married,no,1014,no
34,married,yes,118,no
37,married,no,197,no
43,married,yes,53,no
32,married,yes,144,no
27,single,no,443,no
58,married,yes,771,yes
49,single,no,74,no
35,married,no,318,no
23,single,no,104,no
32,married,yes,108,no
38,single,yes,269,no
41,divorced,no,187,yes
42,married,yes,365,no
37,married,yes,30,no
53,married,yes,241,no
27,single,yes,35,no
45,married,no,171,no
68,married,yes,220,no
49,married,yes,64,no
27,single,yes,112,no
56,married,no,373,no
35,married,no,144,no
34,married,yes,398,no
40,single,yes,91,no
30,single,no,117,no
36,single,yes,1344,yes
72,married,no,111,no
44,single,yes,116,no
34,married,yes,15,no
32,single,yes,209,no
48,divorced,yes,118,no
24,single,no,159,no
27,single,no,194,no
46,married,no,274,no
42,married,yes,1606,no
38,married,no,155,no
46,married,yes,445,yes
32,single,yes,164,no
21,single,yes,263,yes
35,married,no,461,no
42,married,yes,17,no
52,married,yes,65,no
36,single,yes,34,no
47,married,unknown,282,no
52,single,yes,208,no
31,married,yes,196,no
26,married,yes,266,no
39,single,no,93,no
41,married,no,89,no
57,divorced,yes,236,no
58,married,no,104,no
25,single,yes,535,no
34,married,no,196,yes
56,married,no,17,no
59,married,yes,72,no
34,married,no,92,no
26,married,yes,176,no
32,married,yes,51,no
57,married,no,135,no
34,married,yes,91,no
38,married,yes,20,no
28,single,yes,96,yes
38,married,no,127,no
29,divorced,no,101,no
36,married,no,192,no
28,married,yes,108,no
45,married,yes,257,no
51,married,yes,170,no
50,married,no,243,no
31,single,no,386,no
45,married,no,223,no
24,married,no,42,no
32,divorced,no,177,no
34,married,yes,441,no
35,married,no,235,no
41,married,yes,410,no
34,married,yes,195,no
47,married,yes,955,no
28,single,no,145,no
25,single,yes,959,yes
35,single,no,107,no
43,married,no,56,no
51,divorced,no,86,no
48,married,no,337,no
39,married,yes,50,no
49,married,yes,804,no
40,married,no,890,yes
30,married,no,89,no
39,single,no,9,no
54,divorced,no,138,no
55,married,yes,772,no
55,divorced,no,131,no
57,married,no,182,yes
48,married,yes,256,no
49,married,no,152,no
39,married,yes,213,no
44,single,yes,160,no
54,married,yes,303,no
35,married,no,262,no
51,married,yes,223,no
40,married,no,237,no
43,married,yes,146,no
56,married,no,1210,no
31,married,no,404,no
30,single,no,835,yes
45,married,no,131,no
31,single,yes,42,no
43,married,no,42,no
44,divorced,no,12,no
56,married,no,392,no
58,married,no,139,no
19,single,yes,1161,no
32,married,no,175,no
56,married,yes,603,no
56,married,yes,106,no
37,married,no,269,no
33,married,no,139,no
40,married,yes,308,no
41,married,no,239,no
35,divorced,no,102,no
29,married,yes,147,no
40,married,no,241,no
44,divorced,yes,37,no
36,divorced,yes,341,no
52,married,yes,454,no
57,married,no,159,no
27,married,no,322,no
24,single,no,149,no
40,divorced,no,1259,yes
26,single,no,219,no
32,married,yes,379,no
34,married,yes,152,no
28,single,no,263,no
34,married,no,213,no
38,married,yes,64,no
35,single,no,2680,yes
54,divorced,no,182,no
31,single,no,140,no
34,married,no,433,no
32,single,yes,91,no
44,married,yes,164,no
48,married,yes,768,no
49,divorced,no,1065,yes
39,married,no,199,no
40,married,yes,16,no
29,married,yes,11,no
46,married,yes,26,no
45,married,yes,83,no
30,married,unknown,104,no
56,married,no,369,no
39,divorced,no,29,no
29,single,no,71,no
52,married,no,92,no
31,single,yes,317,no
74,divorced,yes,142,yes
38,single,yes,305,no
42,married,yes,168,no
48,single,no,183,no
26,single,yes,96,no
52,married,yes,456,no
42,married,yes,149,no
50,single,yes,222,no
29,single,yes,107,no
31,married,yes,104,no
35,married,yes,129,no
40,married,yes,115,no
36,single,yes,61,no
28,single,yes,1128,no
42,divorced,yes,10,no
36,married,yes,284,no
28,single,no,58,no
33,married,yes,56,no
64,married,no,157,yes
58,married,no,76,no
45,married,no,166,no
52,single,yes,160,no
37,single,no,297,no
58,divorced,yes,535,no
54,divorced,no,209,no
31,married,no,84,yes
52,married,yes,188,no
31,single,no,629,yes
42,single,yes,16,no
27,single,no,287,no
41,married,yes,527,no
48,married,yes,85,no
35,single,yes,217,no
56,married,yes,941,yes
37,married,no,123,no
23,single,yes,638,no
29,married,yes,87,no
35,single,no,813,yes
51,divorced,yes,110,no
35,married,no,66,no
53,married,no,864,no
33,single,yes,152,no
48,married,yes,64,no
51,married,yes,43,no
45,married,yes,191,no
33,divorced,yes,230,no
37,married,yes,31,no
53,married,yes,366,no
54,divorced,yes,797,no
29,married,no,71,no
39,married,yes,391,no
32,single,yes,853,yes
34,married,no,281,no
73,divorced,yes,114,no
25,married,no,106,no
35,married,yes,133,no
32,married,yes,517,yes
52,divorced,yes,258,no
56,divorced,no,91,no
26,single,no,95,no
51,married,yes,1178,yes
41,single,no,266,no
32,single,no,79,no
51,married,unknown,332,no
42,single,no,27,no
56,married,yes,373,no
50,married,no,153,no
37,single,yes,255,no
58,married,no,1242,yes
32,married,yes,641,no
36,married,yes,414,yes
45,single,no,541,yes
50,single,no,81,no
34,married,yes,815,no
32,single,yes,68,no
33,single,yes,295,no
38,single,no,201,no
34,married,no,116,no
52,married,no,163,no
29,married,no,143,no
32,single,no,67,no
39,married,yes,83,no
40,married,no,209,no
56,married,yes,279,no
62,married,yes,250,no
56,married,no,488,no
29,married,no,189,no
47,married,yes,526,no
34,single,yes,149,no
21,single,no,513,no
31,married,yes,398,yes
40,married,yes,716,yes
31,single,yes,255,no
30,married,yes,123,no
38,married,unknown,154,no
42,divorced,no,105,no
50,married,yes,204,no
29,married,no,238,no
31,single,no,89,no
35,married,no,99,no
29,single,no,161,no
36,married,no,99,no
30,single,no,698,yes
59,married,yes,435,no
37,married,no,475,no
31,single,no,115,no
45,married,no,194,no
51,married,no,470,no
28,married,no,152,no
46,married,no,154,no
31,single,yes,659,no
48,divorced,yes,224,no
42,married,yes,715,no
37,married,no,181,no
30,married,unknown,120,no
34,divorced,yes,6,no
25,single,yes,37,no
51,divorced,yes,314,no
21,single,no,103,no
27,single,yes,148,yes
44,married,yes,762,no
32,married,no,159,no
36,married,yes,825,yes
56,divorced,no,154,no
43,divorced,yes,88,no
48,married,yes,298,no
57,married,no,19,no
29,single,yes,532,no
59,married,yes,240,no
33,married,no,176,no
39,married,no,310,no
30,single,yes,39,no
36,married,no,179,no
36,married,yes,287,no
43,married,no,35,no
48,married,no,63,no
26,single,yes,61,no
51,married,no,159,no
31,married,yes,172,no
48,married,no,314,no
34,married,yes,294,no
50,divorced,yes,898,yes
64,married,no,700,yes
58,single,no,170,no
57,married,yes,223,no
46,married,yes,205,no
33,divorced,no,345,no
47,married,yes,84,no
35,married,yes,68,no
45,married,yes,222,no
58,married,yes,73,no
36,married,yes,249,no
48,divorced,unknown,83,no
37,married,yes,312,no
59,divorced,yes,112,no
58,married,no,162,no
29,single,yes,1410,no
45,married,no,166,no
32,single,yes,58,no
43,married,no,623,no
45,married,yes,582,no
33,married,no,413,no
32,married,yes,19,no
33,married,yes,262,no
55,married,yes,248,no
38,married,no,1272,yes
41,single,no,202,no
36,married,yes,86,no
39,married,yes,407,no
40,married,yes,105,no
50,married,yes,95,no
29,single,no,131,no
34,married,no,52,no
39,single,no,205,no
29,married,no,194,no
26,married,no,43,no
44,married,yes,291,no
36,divorced,yes,225,no
29,married,yes,31,no
44,single,yes,164,no
39,married,no,124,no
53,married,no,139,no
37,married,yes,131,no
27,single,yes,71,no
48,married,no,109,no
57,married,yes,284,yes
38,single,no,456,no
21,single,no,114,no
46,married,yes,75,no
28,single,yes,101,no
33,single,yes,251,yes
24,single,yes,389,no
31,married,yes,224,no
47,divorced,yes,289,no
45,married,yes,64,no
29,divorced,yes,201,no
31,married,yes,265,no
30,single,yes,14,no
31,married,no,212,no
33,married,yes,232,no
53,divorced,yes,233,no
49,single,yes,1281,no
34,single,no,162,no
23,single,no,190,no
35,married,no,986,no
39,single,unknown,239,no
32,married,no,651,yes
55,divorced,no,136,no
53,divorced,yes,69,no
35,single,no,60,no
30,married,yes,907,no
35,married,yes,365,no
59,married,no,245,yes
37,married,yes,171,no
45,married,no,463,no
31,single,yes,114,no
40,single,yes,876,no
27,married,no,174,no
52,divorced,no,96,no
58,single,no,90,no
33,married,yes,68,no
33,married,unknown,74,no
32,single,no,1027,no
49,single,yes,344,no
40,married,no,191,no
32,single,no,126,no
41,divorced,no,85,no
28,married,yes,350,no
31,single,yes,136,no
56,divorced,yes,187,yes
41,married,yes,60,no
55,married,yes,327,no
34,single,yes,255,no
32,married,no,55,no
59,married,yes,68,no
44,single,no,366,no
30,single,no,90,no
56,married,yes,148,no
41,married,yes,450,no
55,divorced,no,370,no
31,divorced,yes,242,no
43,married,no,137,no
32,divorced,no,197,no
37,single,no,53,no
54,married,no,362,no
30,single,no,156,no
46,married,no,174,no
45,married,no,438,yes
41,married,no,201,no
29,married,no,237,no
29,married,yes,101,no
43,married,no,140,no
49,married,no,114,no
52,single,yes,191,no
34,married,yes,22,no
43,single,yes,670,yes
27,single,no,540,yes
42,married,no,137,no
44,married,yes,114,no
37,married,no,549,yes
31,divorced,no,222,no
30,married,no,358,no
57,married,no,179,no
35,single,yes,283,no
34,single,yes,329,no
55,divorced,yes,124,no
60,married,yes,130,no
41,married,no,373,no
34,married,yes,201,no
51,divorced,yes,314,no
46,single,yes,182,no
59,married,yes,34,no
51,married,yes,119,no
24,single,no,355,yes
31,single,no,87,no
54,married,yes,781,no
51,married,yes,132,no
54,single,no,218,no
40,married,yes,397,no
24,single,no,669,yes
54,married,yes,264,no
31,single,yes,88,no
42,single,no,29,no
40,single,yes,44,no
40,single,yes,145,no
40,married,yes,211,no
51,married,yes,62,no
65,married,yes,117,no
36,single,no,1119,yes
31,married,no,397,no
56,married,yes,313,no
50,married,yes,313,no
38,married,no,426,no
51,single,yes,161,no
45,married,yes,157,no
31,single,yes,174,no
39,married,no,93,no
36,married,yes,201,no
38,single,yes,284,yes
44,married,yes,144,no
45,married,yes,654,no
46,married,no,143,no
37,single,no,71,no
41,single,yes,19,no
43,married,yes,1487,no
44,married,yes,235,no
35,married,no,232,no
44,married,yes,133,no
33,single,no,245,no
52,single,yes,296,no
37,married,yes,189,no
36,married,yes,120,no
29,married,no,1966,no
44,married,no,240,no
31,single,yes,260,yes
55,single,yes,80,no
47,married,yes,133,no
26,married,yes,114,no
49,married,yes,116,no
43,married,no,153,no
41,married,yes,679,yes
43,married,yes,97,no
28,married,no,220,no
41,married,yes,234,no
38,single,yes,1504,no
44,married,no,154,no
21,single,no,109,no
38,married,yes,64,no
32,married,no,100,no
34,married,yes,114,no
34,single,yes,148,no
46,married,no,121,no
35,married,no,187,no
30,single,yes,97,no
55,married,yes,285,no
33,married,no,142,no
50,married,yes,58,no
48,married,no,136,no
32,single,no,589,no
32,single,yes,158,no
55,married,yes,247,no
27,single,no,603,no
34,single,no,259,no
33,single,yes,4918,no
36,divorced,no,263,no
28,married,yes,133,no
40,married,yes,54,no
32,married,yes,265,no
32,married,yes,394,yes
47,married,unknown,380,yes
37,married,yes,89,no
50,divorced,yes,137,no
55,married,no,105,no
39,divorced,yes,378,no
32,divorced,yes,123,no
45,divorced,yes,156,no
28,married,no,140,no
47,married,yes,45,no
32,married,no,135,no
30,married,no,143,no
52,divorced,yes,710,yes
51,married,yes,204,no
26,single,yes,223,no
51,married,yes,792,no
24,single,yes,12,no
71,married,yes,134,no
35,married,yes,455,yes
26,single,no,770,no
37,married,no,238,no
40,single,no,111,no
46,divorced,no,903,yes
44,married,no,228,no
34,divorced,yes,84,no
37,single,yes,844,no
52,married,yes,110,no
53,married,no,498,no
67,married,no,201,no
30,single,no,340,no
38,married,no,112,no
19,single,yes,110,no
32,single,no,85,no
30,single,yes,262,no
29,married,no,60,no
33,married,no,92,no
41,married,yes,12,no
36,married,yes,57,no
49,married,no,69,no
41,married,yes,146,no
56,married,no,163,no
44,married,yes,146,no
48,married,yes,99,no
47,divorced,no,200,no
29,married,yes,27,no
50,married,no,137,no
60,married,yes,293,no
34,single,yes,257,no
40,married,no,322,no
42,married,yes,185,no
73,married,no,160,yes
59,married,yes,196,no
28,single,no,314,no
47,married,no,79,no
56,married,yes,81,no
30,divorced,yes,1598,yes
59,divorced,no,413,no
40,married,yes,82,no
28,single,no,225,yes
29,married,yes,738,no
37,married,yes,79,no
35,single,yes,473,no
45,married,yes,100,no
50,married,yes,293,no
37,married,yes,90,no
51,married,no,127,no
40,married,no,92,no
54,married,yes,100,no
35,single,no,126,no
50,married,no,118,no
35,married,yes,309,no
24,single,no,145,no
34,married,yes,577,no
35,married,no,463,no
38,single,yes,21,no
35,single,no,26,no
25,single,yes,510,no
36,single,yes,220,no
50,married,no,144,no
28,single,yes,68,no
31,single,no,89,no
40,married,yes,55,no
54,divorced,no,377,no
36,single,no,470,no
31,married,yes,87,no
31,single,yes,75,no
35,married,yes,107,no
31,single,yes,21,no
49,unknown,yes,73,no
40,married,unknown,91,no
39,married,yes,145,no
29,married,yes,365,yes
25,married,yes,361,no
62,married,yes,345,no
48,married,yes,108,no
27,single,no,278,yes
57,married,no,433,no
21,single,no,222,no
48,married,no,63,no
26,single,no,213,no
37,single,no,190,no
55,married,no,829,yes
78,married,yes,87,yes
27,single,no,317,yes
32,married,yes,148,no
46,married,no,90,no
38,married,no,164,no
57,married,no,190,no
59,divorced,no,198,no
48,married,no,152,no
42,married,yes,158,no
35,married,no,386,no
45,married,yes,432,no
35,married,yes,209,no
40,married,no,267,no
56,married,no,57,no
45,married,yes,201,no
48,married,no,63,no
50,married,no,287,no
38,married,yes,55,no
47,single,yes,162,no
35,divorced,yes,98,no
55,married,yes,232,no
32,married,yes,105,no
33,married,yes,966,no
36,single,yes,18,no
46,married,yes,190,no
59,married,no,133,no
50,single,no,332,no
45,divorced,no,110,no
36,single,no,176,no
28,single,yes,957,yes
34,single,yes,72,no
32,married,no,252,no
33,single,no,313,no
35,single,no,10,no
57,divorced,yes,452,no
39,married,yes,272,no
32,single,yes,271,no
60,married,no,447,yes
28,single,no,116,no
30,single,no,459,yes
36,married,yes,183,no
42,married,no,295,yes
35,married,no,103,no
46,married,yes,248,no
24,single,yes,590,no
35,married,yes,315,yes
31,single,yes,73,no
32,single,yes,195,no
24,single,yes,103,no
38,married,no,200,no
70,married,yes,837,no
33,married,yes,21,no
36,single,yes,501,no
35,married,yes,54,no
30,single,yes,109,no
50,married,yes,195,no
52,single,no,239,no
34,single,yes,295,yes
38,married,yes,64,no
49,married,no,383,no
47,married,no,930,no
56,divorced,yes,566,yes
35,married,yes,179,no
35,married,yes,214,no
52,married,no,94,no
46,married,yes,115,no
57,single,yes,334,no
33,single,yes,154,no
33,single,no,418,no
30,single,yes,166,yes
36,married,yes,99,no
54,married,no,110,no
33,divorced,yes,260,no
